x_m,y_m,w_tr_right_m,w_tr_left_m
3.992474,6.204336,0.5634,0.1500
3.962839,6.253778,0.5645,0.1500
3.933497,6.302806,0.5664,0.1500
3.904563,6.352310,0.5689,0.1500
3.876149,6.401320,0.5724,0.1500
3.848359,6.450607,0.5784,0.1500
3.821291,6.500070,0.5856,0.1500
3.795038,6.549724,0.5964,0.1500
3.769689,6.600453,0.6040,0.1500
3.745325,6.651289,0.6131,0.1500
3.722022,6.703120,0.6229,0.1500
3.699851,6.754866,0.6299,0.1500
3.678877,6.806432,0.6380,0.1500
3.659160,6.858710,0.6441,0.1500
3.640752,6.911606,0.6497,0.1500
3.623702,6.963177,0.6565,0.1500
3.608052,7.015186,0.6650,0.1500
3.593840,7.067544,0.6738,0.1500
3.581095,7.119295,0.6840,0.1500
3.569844,7.171337,0.6960,0.1500
3.560106,7.223587,0.7091,0.1500
3.551895,7.275965,0.7231,0.1500
3.545220,7.328392,0.7343,0.1500
3.540084,7.380794,0.7343,0.1500
3.536484,7.432114,0.7343,0.1500
3.534411,7.483151,0.7343,0.1500
3.534836,7.533835,0.7343,0.1500
3.536871,7.584100,0.7343,0.1500
3.540495,7.633882,0.7343,0.1500
3.545678,7.683121,0.7343,0.1500
3.552387,7.731759,0.7308,0.1500
3.560583,7.779740,0.7257,0.1500
3.571204,7.827013,0.7194,0.1500
3.583333,7.873527,0.7092,0.1500
3.596916,7.918253,0.6995,0.1500
3.611894,7.962013,0.6913,0.1500
3.628201,8.004763,0.6818,0.1500
3.646752,8.046463,0.6725,0.1500
3.666602,8.087075,0.6641,0.1500
3.688658,8.126563,0.6560,0.1500
3.711968,8.164894,0.6504,0.1500
3.736443,8.202040,0.6456,0.1500
3.761991,8.237973,0.6399,0.1500
3.789498,8.272670,0.6333,0.1500
3.817991,8.306108,0.6279,0.1500
3.848347,8.338270,0.6220,0.1500
3.880572,8.369140,0.5928,0.1500
3.914666,8.398706,0.5630,0.1500
3.950627,8.426958,0.5385,0.1500
3.987469,8.453888,0.5159,0.1500
4.026049,8.479492,0.4919,0.1500
4.066356,8.503769,0.4723,0.1500
4.107390,8.526720,0.4548,0.1500
4.150000,8.548350,0.4369,0.1500
4.194161,8.568666,0.4210,0.1500
4.239847,8.587677,0.4061,0.1500
4.286043,8.605396,0.3927,0.1500
4.332601,8.621839,0.3796,0.1500
4.380349,8.637024,0.3668,0.1500
4.429243,8.650973,0.3559,0.1500
4.479236,8.663708,0.3467,0.1500
4.530281,8.675258,0.3396,0.1500
4.581338,8.685651,0.3340,0.1500
4.633222,8.694921,0.3293,0.1500
4.685870,8.703102,0.3287,0.1500
4.739220,8.710233,0.3287,0.1500
4.793206,8.716355,0.3287,0.1500
4.846772,8.721511,0.3287,0.1500
4.900716,8.725748,0.3287,0.1500
4.954958,8.729115,0.3287,0.1643
5.009420,8.731665,0.3262,0.1885
5.064016,8.733453,0.3259,0.1981
5.118662,8.734536,0.3242,0.1981
5.173267,8.734976,0.3242,0.1981
5.227742,8.734836,0.3242,0.1981
5.281005,8.734181,0.3242,0.1981
5.333828,8.733083,0.3242,0.2048
5.386106,8.731612,0.3210,0.2071
5.437735,8.729843,0.3085,0.2128
5.488605,8.727854,0.3025,0.2111
5.538605,8.725726,0.2984,0.2111
5.588605,8.723541,0.2956,0.2111
5.638605,8.721387,0.2942,0.2111
5.688605,8.719351,0.2917,0.2111
5.738605,8.717526,0.2898,0.2111
5.788605,8.716006,0.2896,0.2128
5.838605,8.713905,0.2890,0.2167
5.888605,8.712189,0.2642,0.2298
5.938605,8.710959,0.2613,0.2328
5.988605,8.709334,0.2613,0.2339
6.038605,8.708287,0.2613,0.2380
6.088605,8.706939,0.2613,0.2425
6.138605,8.705282,0.2613,0.2445
6.188605,8.704291,0.2613,0.2454
6.238605,8.703092,0.2613,0.2525
6.288605,8.701678,0.2613,0.2575
6.338605,8.701028,0.2685,0.2666
6.388605,8.700269,0.2736,0.2702
6.438605,8.699399,0.2827,0.2826
6.488605,8.699399,0.3000,0.3000
6.538605,8.699399,0.3000,0.3000
6.588605,8.699399,0.3000,0.3000
6.638605,8.699399,0.3000,0.3000
6.688605,8.699399,0.3000,0.3000
6.738605,8.699399,0.3000,0.3000
6.788605,8.699399,0.3000,0.3000
6.838605,8.699399,0.3000,0.3000
6.888605,8.699399,0.3000,0.3000
6.938605,8.699399,0.3000,0.3000
6.988605,8.699399,0.3000,0.3000
7.038605,8.699399,0.3000,0.3000
7.088605,8.699399,0.3000,0.3000
7.138605,8.699399,0.3000,0.3000
7.188605,8.699399,0.3000,0.3000
7.238605,8.699399,0.3000,0.3000
7.288605,8.699399,0.3000,0.3000
7.338605,8.699399,0.3000,0.3000
7.388605,8.699399,0.3000,0.3000
7.438605,8.699399,0.3000,0.3000
7.488605,8.699399,0.3000,0.3000
7.538605,8.699399,0.3000,0.3000
7.588605,8.699399,0.3000,0.3000
7.638605,8.699399,0.3000,0.3000
7.688605,8.699399,0.3000,0.3000
7.738605,8.699399,0.3000,0.3000
7.788605,8.699399,0.3000,0.3000
7.838605,8.699399,0.3000,0.3000
7.888605,8.699399,0.3000,0.3000
7.938605,8.699399,0.2827,0.2960
7.988605,8.698529,0.2812,0.2960
8.038605,8.697770,0.2776,0.2960
8.088605,8.697120,0.2740,0.2960
8.138605,8.696576,0.2704,0.2960
8.188605,8.696136,0.2667,0.2952
8.238605,8.695795,0.2581,0.2924
8.288605,8.695552,0.2581,0.2920
8.338605,8.695403,0.2581,0.2920
8.388605,8.695347,0.2581,0.2920
8.438605,8.695379,0.2581,0.2920
8.488605,8.695497,0.2581,0.2920
8.538605,8.695699,0.2581,0.2920
8.588605,8.695981,0.2581,0.2920
8.638605,8.696341,0.2598,0.2898
8.688605,8.696775,0.2621,0.2874
8.738605,8.697282,0.2643,0.2852
8.788605,8.697858,0.2663,0.2831
8.838605,8.698500,0.2682,0.2812
8.888605,8.699206,0.2699,0.2794
8.938605,8.699972,0.2715,0.2777
8.988605,8.700797,0.2729,0.2762
9.038605,8.701676,0.2743,0.2748
9.088605,8.702608,0.2743,0.2736
9.138605,8.703589,0.2743,0.2724
9.188605,8.704617,0.2743,0.2714
9.238605,8.705688,0.2743,0.2704
9.288605,8.706801,0.2743,0.2696
9.338605,8.707951,0.2743,0.2689
9.388605,8.709137,0.2743,0.2683
9.438605,8.710356,0.2735,0.2677
9.488605,8.711604,0.2727,0.2672
9.538605,8.712879,0.2718,0.2668
9.588605,8.714177,0.2711,0.2665
9.638605,8.715497,0.2710,0.2662
9.688605,8.716836,0.2710,0.2660
9.738605,8.718190,0.2710,0.2658
9.788605,8.719556,0.2710,0.2657
9.838605,8.720933,0.2710,0.2656
9.888605,8.722317,0.2710,0.2656
9.938605,8.723704,0.2710,0.2656
9.988605,8.725094,0.2710,0.2656
10.038605,8.726481,0.2725,0.2656
10.088605,8.727865,0.2742,0.2656
10.138605,8.729242,0.2759,0.2656
10.188605,8.730608,0.2777,0.2656
10.238605,8.731962,0.2777,0.2656
10.288605,8.733301,0.2777,0.2658
10.338605,8.733750,0.2782,0.2660
10.388605,8.734291,0.2796,0.2661
10.438605,8.734916,0.2801,0.2662
10.488605,8.735620,0.2801,0.2662
10.538605,8.736397,0.2801,0.2662
10.588605,8.737243,0.2801,0.2662
10.638605,8.738150,0.2801,0.2662
10.688605,8.739114,0.2798,0.2662
10.738605,8.740129,0.2794,0.2662
10.788605,8.741189,0.2791,0.2662
10.838605,8.742288,0.2788,0.2636
10.888605,8.743422,0.2786,0.2613
10.938605,8.744583,0.2786,0.2591
10.988605,8.745767,0.2788,0.2572
11.038605,8.746968,0.2789,0.2554
11.088605,8.748181,0.2791,0.2539
11.138605,8.749399,0.2791,0.2525
11.188605,8.750617,0.2791,0.2514
11.238605,8.751830,0.2791,0.2512
11.288605,8.753031,0.2791,0.2512
11.338605,8.754215,0.2789,0.2512
