# converted from stack_master/maps/f/global_waypoints.json (global_traj_wpnts_iqp)
# fields_id_unused
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
4.958757108695059657e+01;4.693037543805400169e+00;-5.983331056976846085e+00;-3.001488519878787287e+00;1.527219381546245647e-01;6.489816109928010057e+00;-5.529999548176588675e+00;9.132386333429449721e-01;1.587494531954530608e+00
4.968754602865816139e+01;4.594160178311326170e+00;-5.998061111514385146e+00;-2.985777779569839474e+00;1.616245856669189518e-01;6.404060460031392843e+00;-5.339737994731579285e+00;9.279151701242116523e-01;1.572758090407146536e+00
4.978752097036571911e+01;4.495529259246024090e+00;-6.014387605460166597e+00;-2.969170507873240439e+00;1.706045233231363589e-01;6.320151136343469922e+00;-5.160313170502373481e+00;9.268378363843340351e-01;1.556424617359911000e+00
4.988749591207328393e+01;4.397195729862339419e+00;-6.032393024270636950e+00;-2.951665482126450080e+00;1.796367473457389785e-01;6.237988968361209530e+00;-4.990154521390699038e+00;9.234830068822477145e-01;1.538412024251822441e+00
4.998747085378084165e+01;4.299197326518171991e+00;-6.052162245159014908e+00;-2.933250969042133782e+00;1.887503434572135597e-01;6.157493447387554220e+00;-4.829842994962185720e+00;9.326930255380124768e-01;1.518636257858051009e+00
5.008744579548840647e+01;4.201592501641882471e+00;-6.073776382554057385e+00;-2.913924446670606017e+00;1.979213471355992793e-01;6.078568829162387388e+00;-4.678133535223166106e+00;9.541885417503518374e-01;1.500473416896821677e+00
5.018742073719596419e+01;4.104430472597782042e+00;-6.097318463383394338e+00;-2.893674937624389543e+00;2.071741689117129193e-01;6.001133789201535507e+00;-4.535698868311558662e+00;9.775667974046313713e-01;1.486845974620472521e+00
5.028739567890352902e+01;4.007781680850572847e+00;-6.122866501171501774e+00;-2.872499384577431591e+00;2.164834341854041944e-01;5.925090235259826699e+00;-4.401543347619872648e+00;9.812542087195134100e-01;1.477793670432573370e+00
5.038737062061109384e+01;3.911701993891788298e+00;-6.150502037120198828e+00;-2.850387103809586264e+00;2.258702175261853851e-01;5.850350948171239018e+00;-4.274976564285819514e+00;9.898664019533355285e-01;1.470344102233712036e+00
5.048734556231865156e+01;3.816279188640476328e+00;-6.180297344088169886e+00;-2.827334892629346008e+00;2.353492294292547082e-01;5.776835219316613035e+00;-4.155170666732472817e+00;1.010552908058753419e+00;1.440517535177022079e+00
5.058732050402621638e+01;3.721573078330461470e+00;-6.212333100862625024e+00;-2.803325735200479230e+00;2.449410767513210130e-01;5.704471865190825497e+00;-4.044648729781335383e+00;1.042677862041918591e+00;1.408462264047128043e+00
5.068729544573377410e+01;3.627692241139606200e+00;-6.246673592914773643e+00;-2.778359073506592836e+00;2.545680585108216487e-01;5.633140528939325264e+00;-3.940401919844260359e+00;1.076722983650878707e+00;1.374123220744960960e+00
5.078727038744133893e+01;3.534700923944093631e+00;-6.283397984996992314e+00;-2.752420029485341146e+00;2.643200948033336273e-01;5.562768134148430299e+00;-3.850913985185690613e+00;1.090193361397010730e+00;1.337434623803871903e+00
5.088724532914889664e+01;3.442728642800014338e+00;-6.322559478997437310e+00;-2.725515198282060680e+00;2.739320527886962009e-01;5.493122928891878587e+00;-3.768299074712629704e+00;1.112165690883260671e+00;1.298362541543046866e+00
5.098722027085646147e+01;3.351845442070258141e+00;-6.364233102166057421e+00;-2.697641193618720123e+00;2.836564897365803639e-01;5.424106244466046611e+00;-3.696802093814813173e+00;1.145058299613202601e+00;1.256858452719680441e+00
5.108719521256401919e+01;3.262200109937252179e+00;-6.408457108630340571e+00;-2.668801101012915566e+00;2.933599160611523038e-01;5.355534838238710904e+00;-3.630441336891299109e+00;1.188013492145399530e+00;1.213932179836952674e+00
5.118717015427158401e+01;3.173869386928548586e+00;-6.455302169898875064e+00;-2.638975887398976816e+00;3.032507393050666300e-01;5.287328917471623591e+00;-3.568811497452796022e+00;1.234628363818903951e+00;1.175176366627594282e+00
5.128714509597914883e+01;3.087022492545310914e+00;-6.504790171338753701e+00;-2.608160067071253252e+00;3.133551107833944527e-01;5.219412192832195707e+00;-3.510564637318112080e+00;1.284003669963489358e+00;1.140976943951063749e+00
5.138712003768670655e+01;3.001743911991969327e+00;-6.556989394081610634e+00;-2.576310580468981648e+00;3.237351198899105498e-01;5.151730451870750294e+00;-3.457185862154699585e+00;1.318486398543111671e+00;1.111669813143408403e+00
5.148709497939427138e+01;2.918224658683544526e+00;-6.611904269367579801e+00;-2.543422575514517447e+00;3.343541845734556706e-01;5.084197354415949555e+00;-3.405382498253093360e+00;1.356914780263810627e+00;1.066480481796455937e+00
5.158706992110182910e+01;2.836561917043241454e+00;-6.669598171423829491e+00;-2.509442718018912721e+00;3.453535919410438693e-01;5.016787508469993107e+00;-3.364291052239056334e+00;1.404363992555672569e+00;1.022713032840586012e+00
5.168704486280939392e+01;2.756965683295493186e+00;-6.730056494440442627e+00;-2.474372306144170253e+00;3.564089724322695441e-01;4.949289575431083499e+00;-3.325562842078695347e+00;1.459964576906804812e+00;9.839174108817966280e-01
5.178701980451695164e+01;2.679548226987814807e+00;-6.793333391630835827e+00;-2.438163893843386276e+00;3.678711776322377003e-01;4.881651503221785759e+00;-3.283754397676481585e+00;1.522880915104096067e+00;9.460213258595941976e-01
5.188699474622451646e+01;2.604533132073056034e+00;-6.859394510221282992e+00;-2.400791266965903503e+00;3.799886436165466064e-01;4.813931354924807060e+00;-3.240267336234226025e+00;1.582948513146033909e+00;9.002153165928742373e-01
5.198696968793207418e+01;2.532064443511617746e+00;-6.928273738349265187e+00;-2.362162466360540947e+00;3.927371614601105621e-01;4.746160976390744857e+00;-3.228077138949968283e+00;1.635161068758480107e+00;8.600113332822154621e-01
5.208694462963963900e+01;2.462372447569647793e+00;-6.999924826761746210e+00;-2.322306742337618246e+00;4.047655670180284049e-01;4.677669330577596263e+00;-3.217930130942188161e+00;1.694797788213116663e+00;8.079359898528931661e-01
5.218691957134720383e+01;2.395617695489848931e+00;-7.074357757756207121e+00;-2.281216247602348091e+00;4.173894654208250565e-01;4.608379933523964134e+00;-3.144515129551823218e+00;1.761138096027753175e+00;7.599509427364580239e-01
5.228689451305476155e+01;2.332037494758595120e+00;-7.151504372117377883e+00;-2.238692101543768409e+00;4.335680998890085736e-01;4.539649785848615338e+00;-3.064158436950074282e+00;1.833417252361769112e+00;7.187588619928552136e-01
5.238686945476232637e+01;2.271866477056705413e+00;-7.231327052661570498e+00;-2.194475778360500229e+00;4.507530520514954619e-01;4.471659877039143360e+00;-3.062119139666384715e+00;1.910940500580132984e+00;6.783476163103417944e-01
5.248684439646988409e+01;2.215362253984189511e+00;-7.313753995263631680e+00;-2.148764603680907825e+00;4.637967779036393789e-01;4.402666429669892523e+00;-3.083036087222654764e+00;1.993034743415289078e+00;6.410165123878635018e-01
5.258681933817744891e+01;2.162715545657806882e+00;-7.398747086013762519e+00;-2.101773593689916453e+00;4.779019117666841177e-01;4.332091756269416116e+00;-2.895282958381318217e+00;2.068888056621098315e+00;5.954114935464165370e-01
5.268679427988500663e+01;2.114229161477734653e+00;-7.486111940460406622e+00;-2.052705032705530286e+00;5.044521112419937392e-01;4.264751750659740104e+00;-2.800292934717227844e+00;2.145906304255674524e+00;5.486779035532027837e-01
5.278676922159257145e+01;2.070122724150917026e+00;-7.575993099204849202e+00;-2.000871609419085928e+00;5.257405946613776804e-01;4.198593722775567194e+00;-2.780773036635844520e+00;2.227856726938145737e+00;5.123154069097770602e-01
5.288674416330012917e+01;2.030751801538201562e+00;-7.668164746409861010e+00;-1.947978401385457303e+00;5.329234100028612531e-01;4.131848739299536000e+00;-2.423078690405664037e+00;2.314076600948693940e+00;4.878828686393501535e-01
5.298671910500769400e+01;1.996577530258634381e+00;-7.761714140004522200e+00;-1.893431394479260454e+00;5.812173058313169216e-01;4.072797527842363152e+00;-1.091458729757928792e+00;2.403275994231971691e+00;4.600968852379020979e-01
5.308669404671525882e+01;1.967909051292154654e+00;-7.857096458100556902e+00;-1.830624307146073271e+00;6.702624536117437470e-01;4.045916788199102498e+00;-1.008889164940984351e+00;2.495556892605731658e+00;4.313270790158310608e-01
5.318666898842281654e+01;1.945468958030697859e+00;-7.954881043976898880e+00;-1.762342089424857150e+00;6.453561498997426593e-01;4.020909770950178874e+00;-1.375419329997341844e+00;2.591230982994932042e+00;4.004244056792087836e-01
5.328664393013038136e+01;1.929342585429802082e+00;-8.054099508734635648e+00;-1.703119285914618253e+00;5.482014917749393756e-01;3.986564994007088192e+00;-2.768008256206642592e+00;2.689081608261964185e+00;3.773039816961121784e-01
5.338661887183793908e+01;1.918834303687678045e+00;-8.153488635214545255e+00;-1.648428881729603113e+00;6.057205032600482264e-01;3.916533865974114015e+00;-5.925312740100027037e-02;2.787620805998748175e+00;3.746262535474513267e-01
5.348659381354550391e+01;1.914440990505002826e+00;-8.253052864663347421e+00;-1.578386615279105953e+00;7.829121659858070403e-01;3.915021055806255479e+00;-5.925312740100448228e-02;2.886766483454879406e+00;3.790192326808816126e-01
5.358656875525306162e+01;1.917644925659661936e+00;-8.352287085731614269e+00;-1.499637411311653956e+00;7.220059713987462269e-01;3.913507660844746106e+00;8.828797417508308376e-01;2.799953975442167842e+00;3.758157953806022800e-01
5.368654369696062645e+01;1.928045425181267314e+00;-8.451932195818798732e+00;-1.436988708264046899e+00;5.398592746179760038e-01;3.935997194221964257e+00;3.576570446645634949e+00;2.708432804696234264e+00;3.785942899384731053e-01
5.378651863866819127e+01;1.943936413405855879e+00;-8.550964923474349888e+00;-1.386463393448011061e+00;5.316560442655500207e-01;4.025817774906853330e+00;3.320685143623204549e+00;2.618152486137220070e+00;3.874184668673896770e-01
5.388649358037574899e+01;1.964998720569576252e+00;-8.648531109490271263e+00;-1.328259032027542474e+00;6.300507659540095506e-01;4.107454121969195349e+00;1.305079359547291373e+00;2.529831164179147773e+00;4.045969177038992171e-01
5.398646852208331381e+01;1.992050435754081805e+00;-8.744536360510062778e+00;-1.264547411845599711e+00;6.084700260172859476e-01;4.139097707214786759e+00;1.509382566236151302e+00;2.442197300474538757e+00;4.191962484581098214e-01
5.408644346379087153e+01;2.024999343176893341e+00;-8.839051292969049456e+00;-1.207364705107949909e+00;5.369495456591684146e-01;4.175395873209920339e+00;2.571462170481567888e+00;2.358454598195777852e+00;4.503749687391048195e-01
5.418641840549843636e+01;2.062988436031338857e+00;-8.931581629475076056e+00;-1.155362113866319262e+00;5.151871024010710176e-01;4.236519120600382493e+00;2.683988992420873743e+00;2.279338316006208398e+00;4.891702981217326829e-01
5.428639334720599408e+01;2.105665338769337591e+00;-9.021975251255243577e+00;-1.104137453474419495e+00;5.089797567905377518e-01;4.299390369033107895e+00;2.520173617123410814e+00;2.205393603145944681e+00;5.231348810989504550e-01
5.438636828891355890e+01;2.152834299772628412e+00;-9.110027923343324119e+00;-1.054324222727314186e+00;4.841990028663151757e-01;4.357598646762268935e+00;2.732299864521310795e+00;2.131660257215101772e+00;5.559447800375703075e-01
5.448634323062111662e+01;2.204286251392298279e+00;-9.195819954046850597e+00;-1.007286089898368431e+00;4.567471962423436116e-01;4.419840382370219700e+00;3.001929540643755168e+00;2.063126270516826732e+00;5.996362382877897801e-01
5.458631817232868144e+01;2.259551441140806194e+00;-9.279085540937371590e+00;-9.627219504556574492e-01;4.359506557931171478e-01;4.487229041101276295e+00;3.144196276557097214e+00;1.998398418063855875e+00;6.397054994952031670e-01
5.468629311403624627e+01;2.318436846778581195e+00;-9.359924501701144095e+00;-9.200893361171100793e-01;4.166228980764943857e-01;4.556742931769857563e+00;3.269011455294065449e+00;1.935285061111230664e+00;6.765697282433067450e-01
5.478626805574380398e+01;2.380576738382782498e+00;-9.438168529106089721e+00;-8.794893705075876866e-01;3.958003195766129911e-01;4.627909312594973734e+00;3.440132352848011443e+00;1.878872914822858231e+00;7.195292164851153638e-01
5.488624299745136881e+01;2.445834954950044438e+00;-9.513974779116981750e+00;-8.409140686611800142e-01;3.756632821801161870e-01;4.701637870836912647e+00;3.610357605749121568e+00;1.821111733572149838e+00;7.593285339751334462e-01
5.498621793915892653e+01;2.513824493456786602e+00;-9.587201156059204976e+00;-8.043346958420487525e-01;3.565305717514558603e-01;4.777791252330334970e+00;3.773127026979586240e+00;1.770412528883033021e+00;8.009720944063528636e-01
5.508619288086649135e+01;2.584450569215480886e+00;-9.658027752741423555e+00;-7.696065678928389886e-01;3.379524916423715664e-01;4.856101889375810110e+00;3.939334080216198242e+00;1.719730378965741435e+00;8.393928703411224213e-01
5.518616782257404907e+01;2.657354868996692598e+00;-9.726358719679348397e+00;-7.367570097697710985e-01;3.195744313173513595e-01;4.936536736424812055e+00;4.117956459516849854e+00;1.674581756063793447e+00;8.711023800565275144e-01
5.528614276428161389e+01;2.732483336128643803e+00;-9.792394466124772379e+00;-7.056909257944803393e-01;3.016649380511609579e-01;5.019240964932915716e+00;4.302830546748936058e+00;1.630205602030545986e+00;9.069177762254039266e-01
5.538611770598917161e+01;2.809489324544230282e+00;-9.856068436237633179e+00;-6.764248309644944612e-01;2.841432189003001429e-01;5.104226712268779664e+00;4.496462638211563778e+00;1.586535104695083298e+00;9.415757650728592276e-01
5.548609264769673644e+01;2.888354789426258673e+00;-9.917593072920757535e+00;-6.488651262493694283e-01;2.669644324535511148e-01;5.191550588266384381e+00;4.700529197451523977e+00;1.549231421053845814e+00;9.827244538127150042e-01
5.558606758940430126e+01;2.968750539413668399e+00;-9.976929177242144675e+00;-6.230348405689571933e-01;2.500733214865288878e-01;5.281294138329060139e+00;4.917111896112800196e+00;1.516801772817343519e+00;1.025687877564855910e+00
5.568604253111185898e+01;3.050689029738544722e+00;-1.003429593167287592e+01;-5.988549682817687625e-01;2.334493569995448603e-01;5.373568993314938425e+00;5.147466052955801175e+00;1.482725575485695391e+00;1.056009951865442664e+00
5.578601747281942380e+01;3.133860168521672929e+00;-1.008967865441266731e+01;-5.763445828917501679e-01;2.171249194881791356e-01;5.468498785140906371e+00;5.391386695379579486e+00;1.452739749970148431e+00;1.089984692887599138e+00
5.588599241452698152e+01;3.218296053035101689e+00;-1.014329516139365417e+01;-5.554355250582521109e-01;2.010054222050496886e-01;5.566191346358344560e+00;5.652579186794861599e+00;1.415364599311267124e+00;1.128804938867158603e+00
5.598596735623454634e+01;3.303713200885827206e+00;-1.019515575691579912e+01;-5.361414386907799035e-01;1.851731885765030838e-01;5.666808506881888974e+00;5.929443090058188481e+00;1.383329781068916686e+00;1.158952081969621295e+00
5.608594229794210406e+01;3.390153325370615534e+00;-1.024547132026942364e+01;-5.184060275284378960e-01;1.695037251283426361e-01;5.770468794495178244e+00;5.993869852709549306e+00;1.348374466671613536e+00;1.195052737268145648e+00
5.618591723964966889e+01;3.477359484871175965e+00;-1.029427301184246168e+01;-5.022377498276773267e-01;1.540976853245021316e-01;5.873396265066522126e+00;5.935962109716459878e+00;1.319865625528710451e+00;1.232533258811131516e+00
5.628589218135722660e+01;3.565379393491691751e+00;-1.034176439995293251e+01;-4.875908321906590182e-01;1.388224729075319130e-01;5.973581724417246441e+00;5.879518376477626873e+00;1.299945203241114289e+00;1.267502153422819466e+00
5.638586712306479143e+01;3.653981607218887095e+00;-1.038799375170336070e+01;-4.744727154112284850e-01;1.237203087392036716e-01;6.071185027011245516e+00;5.824454781636868361e+00;1.288897046628693088e+00;1.291951893294337239e+00
5.648584206477235625e+01;3.743214453537482722e+00;-1.043315682299592240e+01;-4.628501577697865521e-01;1.087285448898227119e-01;6.166351164728661516e+00;5.770695211452919082e+00;1.266462662498628378e+00;1.322379512325312811e+00
5.658581700647991397e+01;3.832871856375882125e+00;-1.047731691811300792e+01;-4.527245114772058265e-01;9.391465308035931714e-02;6.259212132649340177e+00;5.718170338084588522e+00;1.244214888872605229e+00;1.358475523950384733e+00
5.668579194818747879e+01;3.922997591331123690e+00;-1.052066095449981908e+01;-4.440696621787458831e-01;7.919646650700508383e-02;6.349888504056789174e+00;5.666816799132924132e+00;1.224539831447496896e+00;1.397517072912363600e+00
5.678576688989503651e+01;4.013411305252200023e+00;-1.056326501091063186e+01;-4.368783646472622628e-01;6.471554412515027888e-02;6.438490768206009740e+00;5.616576500609254730e+00;1.204664632394809365e+00;1.418674536652578810e+00
5.688574183160260134e+01;4.104146891857446633e+00;-1.060530546222817705e+01;-4.311280082630344346e-01;5.031084112796603558e-02;6.525120473122544951e+00;5.567396021357037483e+00;1.193501416714560115e+00;1.445844625939346262e+00
5.698571677331015906e+01;4.195050985885113271e+00;-1.064686958813483741e+01;-4.268097704226527789e-01;3.610156613491374844e-02;6.609871207078025002e+00;5.519226101434012932e+00;1.184344228553930956e+00;1.473030312965798672e+00
5.708569171501772388e+01;4.286140752463490244e+00;-1.068812173556141332e+01;-4.239082653641772502e-01;2.194854224168066997e-02;6.692829445733887717e+00;5.472021200419074916e+00;1.159472377595028636e+00;1.493405488633104961e+00
5.718566665672528870e+01;4.377291914068460521e+00;-1.072916063398018949e+01;-4.224134531370773438e-01;7.963972915722280707e-03;6.774075286764348114e+00;5.425739114300522026e+00;1.143060131388846878e+00;1.519879430585039159e+00
5.728564159843284642e+01;4.468497783196188955e+00;-1.077013684471628707e+01;-4.223153006967232947e-01;-5.987980723240630965e-03;6.853683089704156295e+00;5.380340641716274241e+00;1.128898076523498828e+00;1.552284689930698569e+00
5.738561654014041125e+01;4.559665286317169830e+00;-1.081116122336401908e+01;-4.236045354839208521e-01;-1.980321084390508635e-02;6.931722035550874850e+00;5.335789291985638449e+00;1.113486327070797977e+00;1.587387186019289853e+00
5.748559148184796896e+01;4.650757217908412677e+00;-1.085236866229428010e+01;-4.262751646892755097e-01;-3.361282605451309385e-02;7.008256618089959034e+00;-4.459527218076347665e+00;1.098181096864721429e+00;1.608377390954180308e+00
5.758556642355553379e+01;4.741713204039689877e+00;-1.089388321190653208e+01;-4.303207389475152134e-01;-4.731798839263632456e-02;6.944348700753782744e+00;-9.349323547881212448e+00;1.083271722521288227e+00;1.635542957228562466e+00
5.768554136526309151e+01;4.832459906797227589e+00;-1.093582211580281971e+01;-4.357374905404771681e-01;-6.104845206009016506e-02;6.808419987357691383e+00;-8.840912277183369028e+00;1.066242077383447340e+00;1.661423174307664619e+00
5.778551630697065633e+01;4.922969915843497191e+00;-1.097832384936830685e+01;-4.425247539589705070e-01;-7.471829708005760240e-02;6.677338043348225227e+00;-8.370402586324381389e+00;1.051330769664637232e+00;1.684349214846977194e+00
5.788549124867821405e+01;5.013129754625802903e+00;-1.102148611519651134e+01;-4.506794732352221722e-01;-8.844584340932314104e-02;6.550815393817197574e+00;-7.938557881241633751e+00;1.032005941107273284e+00;1.713513114886500599e+00
5.798546619038577887e+01;5.102943261413531495e+00;-1.106546289390484006e+01;-4.602083231437044120e-01;-1.021442782074096639e-01;6.428519938604362771e+00;-7.537559441116792769e+00;1.016581809194408104e+00;1.748750896857690140e+00
5.808544113209334370e+01;5.192255293324205212e+00;-1.111033064248933222e+01;-4.711062814025801515e-01;-1.159347024087957617e-01;6.310208750076967910e+00;-7.167967431878080831e+00;9.943995525794170343e-01;1.787027899113718954e+00
5.818541607380090142e+01;5.281096702157332068e+00;-1.115625921708819313e+01;-4.833905907019149240e-01;-1.297475470688076449e-01;6.195603297276267796e+00;-6.823506987495648879e+00;9.779434387574850174e-01;1.813985993307362765e+00
5.828539101550846624e+01;5.369271553080834813e+00;-1.120330262785378217e+01;-4.970534797591441567e-01;-1.436911570381321779e-01;6.084500044423410081e+00;-6.503669833852273818e+00;9.523498309159678099e-01;1.847165370160972486e+00
5.838536595721602396e+01;5.456830706130196162e+00;-1.125164617182481841e+01;-5.121261532874097355e-01;-1.577353013899291945e-01;5.976682421338724183e+00;-6.205253264904896149e+00;9.335904933636860470e-01;1.879274883115789940e+00
5.848534089892358878e+01;5.543541276930621819e+00;-1.130132139049258555e+01;-5.285977711655420741e-01;-1.719269667035942528e-01;5.871966714709836666e+00;-5.931936014210799080e+00;9.047814034758014934e-01;1.910510866539460562e+00
5.858531584063114650e+01;5.629464347687912706e+00;-1.135252674629252745e+01;-5.465028195434125102e-01;-1.861233456606189718e-01;5.770086930384398904e+00;-5.674903588011900091e+00;8.846488796072954353e-01;1.948000641402231947e+00
5.868529078233871132e+01;5.714336731806310965e+00;-1.140527055583992500e+01;-5.658197770273156735e-01;-2.005465668370008669e-01;5.670908822523756498e+00;-5.427073875433007011e+00;8.727434279712269483e-01;1.991437392653074623e+00
5.878526572404626904e+01;5.798218403084489658e+00;-1.145976035884742394e+01;-5.866201663008872025e-01;-2.153903411006422297e-01;5.574411546046786903e+00;-5.194414060857729609e+00;8.476388650988969653e-01;2.040634497981956397e+00
5.888524066575383387e+01;5.880821507590558994e+00;-1.151598546614032870e+01;-6.088944770248159166e-01;-2.304510127961155730e-01;5.480459980587515822e+00;-4.978697292031930566e+00;8.233977927517821538e-01;2.080015586846840847e+00
5.898521560746139869e+01;5.962189927143209722e+00;-1.157415772650956498e+01;-6.327032821038280908e-01;-2.456466316435415020e-01;5.388872948559866316e+00;-4.775195200616789037e+00;8.072925284948009317e-01;2.124320387040862013e+00
5.908519054916895641e+01;6.042025857205077344e+00;-1.163425097375350248e+01;-6.580195624159026480e-01;-2.611122532050212941e-01;5.299542615365269604e+00;-4.573555814073279713e+00;7.721121259580251417e-01;2.171108431207925182e+00
5.918516549087652123e+01;6.120343790702063025e+00;-1.169647028062031602e+01;-6.849378893392512602e-01;-2.771915988904838368e-01;5.212549278448696199e+00;-4.384009747076082597e+00;7.421543382050274085e-01;2.215595856033921063e+00
5.928514043258407895e+01;6.196827825565788928e+00;-1.176076915561899483e+01;-7.134568841746928847e-01;-2.935123240223956875e-01;5.127776101043943768e+00;-4.234519097871510596e+00;7.221333471111726077e-01;2.265963776846650291e+00
5.938511537429164377e+01;6.271457957474697587e+00;-1.182734127022162873e+01;-7.435873029941921786e-01;-3.090240053752857374e-01;5.044541222202360231e+00;-4.072408748977277781e+00;6.922729059409554742e-01;2.322015748014736314e+00
5.948509031599920149e+01;6.343939953161123135e+00;-1.189613350856714824e+01;-7.752536036041526302e-01;-3.256923711807422905e-01;4.963176249935335349e+00;-3.800144451403575374e+00;6.565431491665023600e-01;2.383338231008938379e+00
5.958506525770676632e+01;6.414186918615251365e+00;-1.196729944551552194e+01;-8.089003936327521238e-01;-3.473400237601419471e-01;4.886029067443559804e+00;-3.549141277004270290e+00;6.295842737079908602e-01;2.448928320686345028e+00
5.968504019941432404e+01;6.481894736081501129e+00;-1.204083388641569918e+01;-8.447150695636205242e-01;-3.686989287871056953e-01;4.812860860584128986e+00;-3.333611098663943562e+00;6.138720592092411499e-01;2.508275316718340697e+00
5.978501514112188886e+01;6.546881954529321312e+00;-1.211685448282082156e+01;-8.825961107888629087e-01;-3.890887602406517543e-01;4.743108106802265134e+00;-3.122685920958974126e+00;5.804874340280870015e-01;2.572992430971082101e+00
5.988499008282945368e+01;6.608807552639718530e+00;-1.219527577352879355e+01;-9.225482245734544229e-01;-4.097286931576756275e-01;4.676825186702572523e+00;-3.008973217028446889e+00;5.576807779050498848e-01;2.640901671967115227e+00
5.998496502453701140e+01;6.667500072211672624e+00;-1.227620173090190825e+01;-9.643651620831557025e-01;-4.265542657363833312e-01;4.612054854729235487e+00;-2.883042433368924851e+00;5.164995746034676261e-01;2.707757880394836558e+00
6.008493996624457623e+01;6.722678084170408574e+00;-1.235953704709926626e+01;-1.007817711372740455e+00;-4.444137893838595588e-01;4.549130244848845983e+00;-2.618123476876376809e+00;4.882688616999036335e-01;2.779576790699049837e+00
6.018491490795213394e+01;6.774116130084253840e+00;-1.244527815552998362e+01;-1.053458961011498829e+00;-4.689807750884381621e-01;4.491223942382601031e+00;-2.304287982097140919e+00;4.639890612275313075e-01;2.829646140538582433e+00
6.028488984965969877e+01;6.821464931808382204e+00;-1.253331554322873842e+01;-1.101685665012362758e+00;-4.957755060722813800e-01;4.439634037536822397e+00;-1.996346557233510621e+00;4.352152249521486493e-01;2.799283421416394191e+00
6.038486479136725649e+01;6.864392422430836582e+00;-1.262358585536913935e+01;-1.152558414847055346e+00;-5.218897371229953563e-01;4.394448898995242381e+00;-1.565844586992605647e+00;4.122172173244616489e-01;2.770989720162592818e+00
6.048483973307482131e+01;6.902548819439255468e+00;-1.271596162096396299e+01;-1.206125402056895446e+00;-5.530870986680720414e-01;4.358679924388244586e+00;-9.035083202932090440e-01;4.076265714013917463e-01;2.740919276599299348e+00
6.058481467478238613e+01;6.935543216145792833e+00;-1.281032657529232743e+01;-1.263421831939364193e+00;-5.935578972942917586e-01;4.337906672573522471e+00;-4.002172931013071588e-01;3.960106877853961094e-01;2.707944274764252590e+00
6.068478961648994385e+01;6.962882092554240288e+00;-1.290646346620560081e+01;-1.324536329117763866e+00;-6.229365662448133056e-01;4.328673110649678968e+00;-7.237975117518635759e-02;3.679587676092247461e-01;2.674360636701591076e+00
6.078476455819750868e+01;6.984189662196865989e+00;-1.300411771165430252e+01;-1.387702229767035611e+00;-6.409250316800467751e-01;4.327001106546250142e+00;-7.237975117519150625e-02;3.511721532259494127e-01;2.639363709668443025e+00
6.088473949990506640e+01;6.999202781473610635e+00;-1.310285631775694348e+01;-1.452029456704217125e+00;-6.377207328599275860e-01;4.325328456110978159e+00;-3.100613297733502676e-03;3.560076173106996866e-01;2.609058421120999949e+00
6.098471444161263122e+01;7.007911215640291402e+00;-1.320244268041222391e+01;-1.514771706129212969e+00;-6.171453920916388780e-01;4.325256788443430978e+00;3.822174617469598634e-01;3.646945499073803165e-01;2.580265335188220099e+00
6.108468938332018894e+01;7.010465080465605681e+00;-1.330234087581026792e+01;-1.575292941914652189e+00;-5.930954678920853373e-01;4.334082443019688036e+00;7.865173752874174973e-01;3.804120454551738195e-01;2.561102133979047846e+00
6.118466432502775376e+01;7.007086555190972454e+00;-1.340229926107097214e+01;-1.633524104811124644e+00;-5.721931260944631559e-01;4.352187344357340670e+00;1.088559251025999375e+00;3.947994447379183369e-01;2.545358855914301888e+00
6.128463926673531148e+01;6.998000555860770078e+00;-1.350184182402424149e+01;-1.689786490559125554e+00;-5.524799179106960612e-01;4.377121425745154504e+00;1.340864956117731266e+00;4.259822975296680414e-01;2.527137251137680174e+00
6.138461420844287630e+01;6.983428284486349114e+00;-1.360076022565205101e+01;-1.743987147928663717e+00;-5.316621820078525351e-01;4.407640839198274207e+00;1.596137792402670508e+00;4.539478892321942571e-01;2.505527404017929616e+00
6.148458915015044113e+01;6.963629449403901717e+00;-1.369872286383222360e+01;-1.796102028007466878e+00;-5.112366507042060970e-01;4.443697259363408314e+00;1.828556967480161610e+00;4.961267683075759050e-01;2.483938358701268889e+00
6.158456409185799885e+01;6.938834629794557785e+00;-1.379560143601229072e+01;-1.846308885873819250e+00;-4.932994931714120290e-01;4.484647710282204436e+00;2.000978604690708984e+00;5.247902400827968439e-01;2.461992003822067954e+00
6.168453903356556367e+01;6.909303722570912853e+00;-1.389110275981273901e+01;-1.894783915351713866e+00;-4.762092805768297632e-01;4.529035275206354072e+00;2.152622209584359236e+00;5.572169378580875687e-01;2.439610242611711666e+00
6.178451397527312139e+01;6.875254344753241931e+00;-1.398510688474881647e+01;-1.941553175638540019e+00;-4.594400109684140254e-01;4.576306052255102230e+00;2.297181652207830549e+00;6.005598824151229254e-01;2.409307360578052837e+00
6.188448891698068621e+01;6.836934070616088377e+00;-1.407742420876725475e+01;-1.986667001151374734e+00;-4.432150626639956292e-01;4.626218573246297261e+00;2.431620147742835414e+00;6.526794979019053811e-01;2.339181935711111215e+00
6.198446385868824393e+01;6.794549012173255242e+00;-1.416797907669912071e+01;-2.030212049164030752e+00;-4.279740737535401851e-01;4.678472021130406944e+00;2.547844744653802618e+00;7.078897458315475122e-01;2.259528689445077010e+00
