x_m,y_m
16.588605,7.749399
16.638605,7.749399
16.688605,7.749399
16.738605,7.749399
16.788605,7.749399
16.838605,7.749399
16.888605,7.749399
16.938605,7.699399
16.988605,7.699399
17.038605,7.699399
17.088605,7.699399
17.138605,7.699399
17.188605,7.699399
17.238605,7.699399
17.288605,7.699399
17.338605,7.649399
17.388605,7.649399
17.438605,7.649399
17.488605,7.649399
17.538605,7.649399
17.588605,7.599399
17.638605,7.599399
17.688605,7.599399
17.738605,7.549399
17.788605,7.499399
17.838605,7.499399
17.888605,7.449399
17.938605,7.399399
17.988605,7.399399
18.038605,7.349399
18.088605,7.349399
